x,y,polarity,timestamp
210,320,0,4443
295,253,1,4444
227,249,0,4445
275,258,1,4445
217,348,1,4446
262,313,1,4446
251,337,1,4446
336,297,0,4447
168,332,0,4447
222,298,0,4448
188,280,1,4449
332,304,0,4449
331,297,0,4449
159,312,0,4450
207,289,1,4450
183,278,1,4450
187,271,0,4450
264,325,1,4451
226,299,0,4451
304,276,1,4451
321,258,1,4452
206,252,0,4452
181,280,1,4452
263,325,1,4452
189,310,1,4452
203,309,0,4453
170,271,1,4453
207,248,0,4453
162,311,0,4455
208,302,1,4455
206,254,0,4455
197,314,0,4455
215,241,0,4456
159,316,0,4456
195,317,1,4456
179,269,0,4457
166,302,0,4458
307,252,1,4459
239,316,0,4459
174,274,1,4460
176,276,1,4460
236,314,1,4460
182,304,1,4460
169,323,1,4460
172,296,0,4461
327,259,1,4461
305,256,0,4461
327,302,0,4462
200,294,1,4462
159,313,0,4462
230,340,1,4462
259,263,1,4463
310,259,0,4463
171,255,1,4464
167,263,1,4464
581,479,0,4465
191,311,1,4466
170,270,1,4466
211,293,1,4466
171,297,0,4467
225,333,1,4467
193,261,0,4467
176,299,0,4467
234,341,1,4468
319,305,0,4468
261,333,1,4468
172,271,1,4468
167,259,1,4469
332,271,0,4469
223,242,0,4470
161,307,0,4470
159,322,0,4470
197,312,0,4471
182,337,0,4471
338,271,1,4471
190,268,1,4472
332,302,0,4473
248,285,0,4473
171,253,1,4473
189,314,1,4474
218,246,1,4475
192,323,0,4475
182,266,1,4476
179,276,1,4476
167,264,1,4476
308,305,0,4476
203,307,1,4477
230,334,0,4478
258,324,1,4478
202,323,0,4478
165,301,0,4478
178,295,0,4479
334,298,0,4479
169,257,1,4480
332,267,0,4480
168,304,0,4481
188,329,0,4481
204,319,0,4481
195,262,0,4481
194,314,0,4483
189,326,0,4484
208,301,1,4484
175,306,0,4485
200,242,0,4485
320,256,1,4485
240,319,1,4486
320,303,0,4486
261,286,0,4486
214,296,1,4488
181,269,0,4488
199,308,1,4489
218,247,1,4489
302,276,1,4489
170,256,1,4490
159,318,0,4490
223,317,0,4490
170,297,0,4491
227,347,1,4492
237,315,1,4492
313,302,0,4492
208,293,1,4494
212,260,1,4494
214,297,1,4494
167,322,1,4495
322,302,0,4495
257,328,1,4496
182,258,1,4497
183,282,1,4497
303,305,0,4497
255,288,1,4497
205,252,0,4497
314,282,0,4499
206,253,0,4499
296,272,0,4500
228,244,0,4500
274,331,1,4501
173,296,0,4501
186,267,1,4502
183,324,0,4502
179,270,0,4502
236,327,0,4502
220,296,0,4502
316,291,0,4503
160,319,0,4504
259,313,1,4504
160,308,0,4504
182,265,1,4504
182,261,1,4504
181,335,0,4504
162,304,0,4505
227,330,1,4505
218,241,0,4506
198,242,0,4506
259,287,0,4507
216,244,0,4507
184,266,1,4508
168,257,1,4508
195,308,1,4508
308,303,0,4509
228,330,1,4509
172,295,0,4509
293,260,0,4510
261,282,1,4510
229,329,1,4511
276,329,1,4511
183,343,0,4511
229,311,0,4511
310,301,0,4512
179,330,0,4512
319,292,1,4512
261,285,0,4513
235,343,1,4513
290,302,0,4513
170,265,1,4513
224,317,0,4514
256,332,1,4514
168,265,1,4514
179,303,0,4515
211,291,1,4515
215,327,1,4515
209,254,0,4516
236,323,1,4516
228,329,1,4516
250,334,1,4516
184,290,0,4517
304,258,0,4517
191,288,0,4517
238,342,1,4518
167,261,1,4519
190,310,1,4519
256,330,1,4520
216,247,1,4520
288,256,1,4521
276,282,1,4521
169,332,0,4522
319,300,0,4522
160,311,0,4522
178,324,0,4523
260,287,0,4523
159,319,0,4523
195,279,1,4523
199,262,0,4524
184,278,1,4525
304,273,0,4525
198,314,0,4526
225,312,0,4527
186,306,0,4527
306,261,1,4527
268,259,1,4527
166,333,0,4528
171,272,1,4528
210,291,1,4529
164,326,0,4530
215,251,0,4530
165,264,1,4530
173,262,1,4531
191,293,0,4531
167,299,0,4531
160,326,0,4531
203,293,1,4532
196,319,0,4533
175,253,1,4533
300,258,0,4533
160,309,0,4533
205,258,1,4533
228,302,0,4533
214,348,1,4534
190,311,1,4534
169,268,1,4534
161,308,0,4534
224,347,1,4535
178,335,0,4535
258,339,1,4535
181,277,1,4536
219,344,1,4536
240,343,1,4536
314,264,1,4537
262,327,1,4537
302,254,1,4537
324,288,0,4537
227,331,1,4538
234,329,0,4538
172,313,1,4538
348,289,0,4538
181,270,0,4539
193,302,0,4539
220,302,1,4539
352,286,0,4539
304,272,0,4539
225,331,1,4540
214,241,0,4540
290,281,0,4541
294,303,0,4541
315,280,0,4541
184,280,1,4542
611,431,1,4542
239,341,1,4542
167,266,1,4542
159,309,0,4543
228,344,1,4543
164,313,0,4544
166,324,0,4545
212,330,1,4545
301,302,0,4545
258,331,1,4546
198,307,1,4548
218,303,1,4549
174,264,1,4550
161,306,0,4550
307,295,0,4551
228,251,0,4551
253,331,1,4551
235,251,0,4551
170,303,1,4551
204,247,0,4551
169,297,0,4552
294,272,0,4553
198,246,0,4553
310,253,1,4555
171,254,1,4555
245,342,1,4555
211,279,0,4556
230,332,0,4557
300,298,0,4557
301,253,1,4557
169,269,1,4557
278,256,1,4557
208,299,1,4558
196,263,0,4558
181,279,1,4558
270,260,1,4558
256,336,1,4558
187,259,1,4558
273,301,0,4559
194,328,0,4559
188,281,1,4559
168,264,1,4560
262,330,1,4561
212,303,1,4562
208,300,1,4562
258,328,1,4562
171,270,1,4562
208,323,0,4563
196,277,1,4563
273,274,1,4563
279,257,1,4563
201,262,0,4563
317,269,1,4564
176,275,1,4565
316,273,1,4566
187,267,1,4566
183,277,1,4566
166,301,0,4566
160,312,0,4567
273,267,0,4567
179,250,1,4568
261,314,1,4568
312,266,1,4569
312,263,1,4569
314,254,1,4569
183,266,1,4569
199,264,0,4569
305,252,1,4570
241,345,1,4570
204,292,1,4571
301,259,0,4571
512,25,0,4572
175,274,1,4572
224,335,0,4572
233,254,0,4573
303,253,1,4574
194,277,1,4575
314,302,0,4575
253,334,1,4575
346,299,0,4576
321,300,0,4576
183,267,1,4577
218,299,1,4577
191,310,1,4577
195,309,1,4578
195,277,1,4578
266,325,1,4578
271,262,1,4578
217,301,1,4578
186,280,1,4578
351,297,0,4579
169,258,1,4579
175,249,1,4579
292,253,1,4579
193,262,0,4580
180,298,0,4580
174,316,1,4580
318,303,0,4581
344,290,0,4581
227,244,0,4582
309,277,1,4582
177,294,0,4582
226,247,0,4583
230,343,1,4583
269,259,1,4583
172,335,0,4583
251,339,1,4584
162,313,0,4584
171,261,1,4584
191,309,1,4584
204,242,0,4586
301,266,1,4586
262,314,1,4586
233,346,1,4586
184,267,1,4586
296,251,1,4587
195,283,0,4587
257,325,1,4587
309,254,1,4588
196,304,0,4588
256,290,1,4588
243,344,1,4589
221,249,1,4589
288,254,1,4589
188,333,0,4589
298,296,0,4590
270,324,1,4590
233,318,1,4590
228,322,1,4591
255,340,1,4592
168,259,1,4592
335,299,0,4592
306,300,0,4593
165,317,0,4593
273,324,1,4594
292,273,0,4594
177,317,1,4595
259,338,1,4595
276,267,1,4595
288,274,0,4596
190,271,0,4596
233,319,1,4597
229,332,0,4597
174,295,0,4598
284,324,1,4598
173,277,1,4598
170,335,0,4599
323,300,0,4599
289,303,0,4599
223,243,0,4600
160,310,0,4600
198,312,0,4600
196,296,1,4601
224,332,1,4601
218,301,1,4601
308,301,0,4601
226,330,1,4601
235,254,0,4602
163,305,0,4602
219,295,0,4602
161,318,0,4602
224,244,0,4602
334,300,0,4604
226,302,0,4604
223,303,0,4604
219,303,1,4605
163,306,0,4605
263,259,1,4605
160,323,0,4606
189,311,1,4606
290,255,1,4606
331,299,0,4607
336,301,0,4607
213,300,0,4607
194,294,1,4607
318,255,1,4608
284,254,1,4608
192,326,0,4608
292,250,1,4608
213,283,0,4608
199,313,0,4609
358,292,0,4609
231,250,0,4610
170,311,1,4610
184,286,1,4610
318,256,1,4611
593,421,0,4611
178,276,1,4611
182,269,0,4612
281,284,1,4612
183,280,1,4612
302,253,1,4613
295,288,0,4613
283,284,1,4613
166,268,1,4613
264,315,1,4613
319,299,0,4615
236,256,0,4615
221,243,0,4616
217,324,1,4616
189,288,0,4617
188,313,1,4618
323,265,1,4619
357,293,0,4619
189,312,1,4619
169,308,1,4620
290,254,1,4620
283,285,1,4620
273,303,0,4622
300,253,1,4622
217,311,1,4622
164,302,0,4622
168,262,1,4623
175,301,0,4623
187,323,0,4624
237,305,0,4624
305,303,0,4624
279,292,1,4624
162,326,0,4625
284,300,0,4625
305,273,0,4626
201,248,0,4627
236,298,0,4627
171,299,0,4627
307,275,1,4628
304,267,1,4628
172,308,0,4629
543,37,1,4629
290,253,1,4629
187,305,0,4629
204,328,0,4629
220,249,1,4631
158,318,0,4631
318,291,0,4631
169,256,1,4631
160,307,0,4632
179,277,1,4632
314,275,1,4632
247,338,1,4632
218,348,1,4633
192,302,0,4633
177,337,0,4633
161,321,0,4633
223,290,0,4634
221,348,1,4635
162,307,0,4636
228,348,1,4636
176,295,0,4636
188,312,1,4636
186,270,0,4636
279,255,1,4637
330,302,0,4638
274,259,1,4638
168,268,1,4638
275,292,1,4638
204,291,1,4639
316,277,1,4641
207,305,1,4641
170,323,1,4641
297,253,1,4641
168,258,1,4641
280,255,1,4642
261,331,1,4643
173,314,1,4643
187,272,0,4644
319,301,0,4644
236,345,1,4644
178,302,0,4644
302,302,0,4645
229,344,1,4645
256,335,1,4645
299,301,0,4645
235,344,1,4646
188,289,0,4646
225,298,0,4646
205,247,0,4647
293,273,0,4647
237,326,0,4648
279,302,0,4648
189,268,1,4649
193,304,0,4649
327,300,0,4649
161,325,0,4650
235,324,1,4650
210,241,0,4651
317,303,0,4651
162,327,0,4651
205,293,1,4651
215,345,1,4653
335,272,1,4653
232,327,1,4654
239,325,0,4654
169,265,1,4654
250,337,1,4654
209,256,0,4654
213,301,0,4654
183,252,1,4655
164,303,0,4655
159,311,0,4655
269,291,1,4656
181,278,1,4656
160,320,0,4656
164,330,0,4657
298,253,1,4657
182,278,1,4658
282,284,1,4659
184,304,1,4660
200,254,0,4660
297,262,1,4660
307,263,1,4660
262,337,1,4661
236,340,1,4661
238,320,1,4661
171,273,1,4661
327,276,0,4662
194,262,0,4662
335,298,0,4662
230,331,0,4662
252,341,1,4663
328,300,0,4663
281,256,1,4663
